item_root,group_file,id,name,desc,has_icon,has_icon_raw,price,cash_flag,slot_max,xml_relpath,png_dir_relpath,icon_png_relpath,icon_raw_png_relpath
Etc,0403,4031408,Gachapon Stamp,"Can be traded for an awesome gift depending on the number of stamps collected.
",1,1,5000,,1000,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031408/info,Item/Item.wz/Etc/0403.img/04031408/info/icon.png,Item/Item.wz/Etc/0403.img/04031408/info/iconRaw.png
Etc,0403,4031409,Amoria Heart Key,This key is used to unlock the treasure chest in the Amoria hunting ground.,1,1,1,,1,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031409/info,Item/Item.wz/Etc/0403.img/04031409/info/icon.png,Item/Item.wz/Etc/0403.img/04031409/info/iconRaw.png
Etc,0403,4031410,Grendel the Really Old's Message,A letter written by Grendel the Really Old that answers Tatamo's questions.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031410/info,Item/Item.wz/Etc/0403.img/04031410/info/icon.png,Item/Item.wz/Etc/0403.img/04031410/info/iconRaw.png
Etc,0403,4031411,Tatamo's Letter,A letter written by Tatamo to Grendel the Really Old regardint a strange set of events that have taken place at Minar Forest.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031411/info,Item/Item.wz/Etc/0403.img/04031411/info/icon.png,Item/Item.wz/Etc/0403.img/04031411/info/iconRaw.png
Etc,0403,4031412,Black Soul of Dark Rash,"A black, tainted soul that seemed to hover around Dark Rash.",1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031412/info,Item/Item.wz/Etc/0403.img/04031412/info/icon.png,Item/Item.wz/Etc/0403.img/04031412/info/iconRaw.png
Etc,0403,4031413,Black Soul of Dual Birk,"A black, tainted soul that seemed to hover around Dual Birk.",1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031413/info,Item/Item.wz/Etc/0403.img/04031413/info/icon.png,Item/Item.wz/Etc/0403.img/04031413/info/iconRaw.png
Etc,0403,4031414,Black Soul of Dark Cornian,"A black, tainted soul that seemed to hover around Dark Comian.",1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031414/info,Item/Item.wz/Etc/0403.img/04031414/info/icon.png,Item/Item.wz/Etc/0403.img/04031414/info/iconRaw.png
Etc,0403,4031415,Black Soul of Dark Wyvern,"A black, tainted soul that seemed to hover around Dark Wyvern.",1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031415/info,Item/Item.wz/Etc/0403.img/04031415/info/icon.png,Item/Item.wz/Etc/0403.img/04031415/info/iconRaw.png
Etc,0403,4031416,Yellow Turkey Egg,An oversized Yellow Turkey Egg. You can turn this in to Cody.,1,1,1,,1,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031416/info,Item/Item.wz/Etc/0403.img/04031416/info/icon.png,Item/Item.wz/Etc/0403.img/04031416/info/iconRaw.png
Etc,0403,4031417,Green Turkey Egg,An oversized Green Turkey Egg. You can turn this in to Cody. ,1,1,1,,1,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031417/info,Item/Item.wz/Etc/0403.img/04031417/info/icon.png,Item/Item.wz/Etc/0403.img/04031417/info/iconRaw.png
Etc,0403,4031418,Pie Crust,An ingredient needed for Grandma Benson's pumpkin pie. ,1,1,1,,1,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031418/info,Item/Item.wz/Etc/0403.img/04031418/info/icon.png,Item/Item.wz/Etc/0403.img/04031418/info/iconRaw.png
Etc,0403,4031419,Pumpkin,An ingredient needed for Grandma Benson's pumpkin pie. ,1,1,1,,1,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031419/info,Item/Item.wz/Etc/0403.img/04031419/info/icon.png,Item/Item.wz/Etc/0403.img/04031419/info/iconRaw.png
Etc,0403,4031420,Flour,An ingredient needed for Grandma Benson's pumpkin pie. ,1,1,1,,1,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031420/info,Item/Item.wz/Etc/0403.img/04031420/info/icon.png,Item/Item.wz/Etc/0403.img/04031420/info/iconRaw.png
Etc,0403,4031421,Powder Sugar,An ingredient needed for Grandma Benson's pumpkin pie. ,1,1,1,,1,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031421/info,Item/Item.wz/Etc/0403.img/04031421/info/icon.png,Item/Item.wz/Etc/0403.img/04031421/info/iconRaw.png
Etc,0403,4031423,Onyx Chest,"This mysterious chest of Amorian legend appears at all Wedding Parties, and gives a very lucky guest a fantastic prize. ",1,1,1,,1,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031423/info,Item/Item.wz/Etc/0403.img/04031423/info/icon.png,Item/Item.wz/Etc/0403.img/04031423/info/iconRaw.png
Etc,0403,4031424,Onyx Chest for Bride and Groom,"This mysterious chest of Amorian legend appears at all Wedding Parties, and gives a very lucky guest a fantastic prize. ",1,1,1,,1,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031424/info,Item/Item.wz/Etc/0403.img/04031424/info/icon.png,Item/Item.wz/Etc/0403.img/04031424/info/iconRaw.png
Etc,0403,4031425,Miniature Turkey Pet,An adorable-looking miniature turkey pet that will transform into a fully-grown Turkey Pet after the conclusion of the Thanksgiving Event.,1,1,1,,1,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031425/info,Item/Item.wz/Etc/0403.img/04031425/info/icon.png,Item/Item.wz/Etc/0403.img/04031425/info/iconRaw.png
Etc,0403,4031426,Anne's Letter,A letter written by Anne to Cliff. The letter contains requests for a nice present.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031426/info,Item/Item.wz/Etc/0403.img/04031426/info/icon.png,Item/Item.wz/Etc/0403.img/04031426/info/iconRaw.png
Etc,0403,4031427,Cliff's Gift Box,A heavily-gift box sent by Cliff. No one knows what's inside the box.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031427/info,Item/Item.wz/Etc/0403.img/04031427/info/icon.png,Item/Item.wz/Etc/0403.img/04031427/info/iconRaw.png
Etc,0403,4031428,Delicious Snowball,A sparkly ball of snow that sparkles so much that one can mistake it for a ball of sugar.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031428/info,Item/Item.wz/Etc/0403.img/04031428/info/icon.png,Item/Item.wz/Etc/0403.img/04031428/info/iconRaw.png
Etc,0403,4031429,Straw,A handful of straw that filled up the straw hats.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031429/info,Item/Item.wz/Etc/0403.img/04031429/info/icon.png,Item/Item.wz/Etc/0403.img/04031429/info/iconRaw.png
Etc,0403,4031430,The Legendary Being's Scroll <Beginner>,A scroll that describes the <Beginner> courses of the studies of becoming The Legendary Being. On the cover of the scroll has number 1 written in Chinese.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031430/info,Item/Item.wz/Etc/0403.img/04031430/info/icon.png,Item/Item.wz/Etc/0403.img/04031430/info/iconRaw.png
Etc,0403,4031431,The Legendary Being's Scroll <Intermediate>,A scroll that describes the <Intermediate> courses of the studies of becoming The Legendary Being. On the cover of the scroll has number 1 written in Chinese.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031431/info,Item/Item.wz/Etc/0403.img/04031431/info/icon.png,Item/Item.wz/Etc/0403.img/04031431/info/iconRaw.png
Etc,0403,4031432,The Legendary Being's Scroll <Advanced>,A scroll that describes the <Advanced> courses of the studies of becoming The Legendary Being. On the cover of the scroll has number 1 written in Chinese.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031432/info,Item/Item.wz/Etc/0403.img/04031432/info/icon.png,Item/Item.wz/Etc/0403.img/04031432/info/iconRaw.png
Etc,0403,4031433,Kitty Spirit,A marble that resembles that of a cat's eye.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031433/info,Item/Item.wz/Etc/0403.img/04031433/info/icon.png,Item/Item.wz/Etc/0403.img/04031433/info/iconRaw.png
Etc,0403,4031435,Captain Hat,A captain hat that is always worn by the captain of the pirates.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031435/info,Item/Item.wz/Etc/0403.img/04031435/info/icon.png,Item/Item.wz/Etc/0403.img/04031435/info/iconRaw.png
Etc,0403,4031436,Hook,A hook-shaped metal hand.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031436/info,Item/Item.wz/Etc/0403.img/04031436/info/icon.png,Item/Item.wz/Etc/0403.img/04031436/info/iconRaw.png
Etc,0403,4031437,Lord Pirate's Key to Chest,The key that opens Lord Pirate's treasure chest. A red accessory is donned at the end of the key.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031437/info,Item/Item.wz/Etc/0403.img/04031437/info/icon.png,Item/Item.wz/Etc/0403.img/04031437/info/iconRaw.png
Etc,0403,4031438,Lord Pirate's Travel Diary,"A travel diary recorded by Lord Pirate during his heydays as a forceful pirate. Stories abound regarding places people are unaware of, as well as trasures.",1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031438/info,Item/Item.wz/Etc/0403.img/04031438/info/icon.png,Item/Item.wz/Etc/0403.img/04031438/info/iconRaw.png
Etc,0403,4031439,Blue/White Present,"A present box that fell out of Maple Claws' sled. Can be given to Maple Claws, O-Pongo or Mr. Grubber.",1,1,0,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031439/info,Item/Item.wz/Etc/0403.img/04031439/info/icon.png,Item/Item.wz/Etc/0403.img/04031439/info/iconRaw.png
Etc,0403,4031440,Red/White Present,"A present box that fell out of Maple Claws' sled. Can be given to Maple Claws, O-Pongo or Mr. Grubber.",1,1,0,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031440/info,Item/Item.wz/Etc/0403.img/04031440/info/icon.png,Item/Item.wz/Etc/0403.img/04031440/info/iconRaw.png
Etc,0403,4031441,Red/Blue Present,"A present box that fell out of Maple Claws' sled. Can be given to Maple Claws, O-Pongo or Mr. Grubber.",1,1,0,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031441/info,Item/Item.wz/Etc/0403.img/04031441/info/icon.png,Item/Item.wz/Etc/0403.img/04031441/info/iconRaw.png
Etc,0403,4031442,White/Green Present,"A present box that fell out of Maple Claws' sled. Can be given to Maple Claws, O-Pongo or Mr. Grubber.",1,1,0,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031442/info,Item/Item.wz/Etc/0403.img/04031442/info/icon.png,Item/Item.wz/Etc/0403.img/04031442/info/iconRaw.png
Etc,0403,4031443,Red/Green Present,"A present box that fell out of Maple Claws' sled. Can be given to Maple Claws, O-Pongo or Mr. Grubber.",1,1,0,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031443/info,Item/Item.wz/Etc/0403.img/04031443/info/icon.png,Item/Item.wz/Etc/0403.img/04031443/info/iconRaw.png
Etc,0403,4031444,Sabbath Candle,A candle needed to begin the Festival of Lights.,1,1,0,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031444/info,Item/Item.wz/Etc/0403.img/04031444/info/icon.png,Item/Item.wz/Etc/0403.img/04031444/info/iconRaw.png
Etc,0403,4031445,Altar Piece,A piece needed to build the Altar at the Festival of Lights.,1,1,0,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031445/info,Item/Item.wz/Etc/0403.img/04031445/info/icon.png,Item/Item.wz/Etc/0403.img/04031445/info/iconRaw.png
Etc,0403,4031446,Graham Cracker,"A large, sweet graham cracker used to build houses. ",1,1,0,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031446/info,Item/Item.wz/Etc/0403.img/04031446/info/icon.png,Item/Item.wz/Etc/0403.img/04031446/info/iconRaw.png
Etc,0403,4031447,Bob's Snail Shell,"Threatened for his life, Bob went back into his shell. You can carry him. He's not too heavy.",1,1,35,,1,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031447/info,Item/Item.wz/Etc/0403.img/04031447/info/icon.png,Item/Item.wz/Etc/0403.img/04031447/info/iconRaw.png
Etc,0403,4031448,Deathly Fear,A deathly fear taken from the deathly darkness.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031448/info,Item/Item.wz/Etc/0403.img/04031448/info/icon.png,Item/Item.wz/Etc/0403.img/04031448/info/iconRaw.png
Etc,0403,4031449,Dragon Heart,"A bright, shiny rock that can be found inside the Dragon. Inside the rock features the unbelievable power of the dragon, condensed. Looks vaguely like a red jewelry.",1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031449/info,Item/Item.wz/Etc/0403.img/04031449/info/icon.png,Item/Item.wz/Etc/0403.img/04031449/info/iconRaw.png
Etc,0403,4031450,Orihalcon Hammer,"A rock-hard hammer made out of Orihalcon, which means it'll never break.",1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031450/info,Item/Item.wz/Etc/0403.img/04031450/info/icon.png,Item/Item.wz/Etc/0403.img/04031450/info/iconRaw.png
Etc,0403,4031451,Summoning Frame,A frame that sets the basic boundaries of the summoning.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031451/info,Item/Item.wz/Etc/0403.img/04031451/info/icon.png,Item/Item.wz/Etc/0403.img/04031451/info/iconRaw.png
Etc,0403,4031452,Shawn's Request,"There's no way to tell what it is, but there's an item inside this small wooden box. Need to take this to Shawn.",1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031452/info,Item/Item.wz/Etc/0403.img/04031452/info/icon.png,Item/Item.wz/Etc/0403.img/04031452/info/iconRaw.png
Etc,0403,4031453,Magical Array of the Spirit,A magical array that obtained the ability to heal by eliminating the sealed force of the black soul.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031453/info,Item/Item.wz/Etc/0403.img/04031453/info/icon.png,Item/Item.wz/Etc/0403.img/04031453/info/iconRaw.png
Etc,0403,4031454,Holy Cup,A gold cup with decorations all over it.,1,1,30000,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031454/info,Item/Item.wz/Etc/0403.img/04031454/info/icon.png,Item/Item.wz/Etc/0403.img/04031454/info/iconRaw.png
Etc,0403,4031455,Holy Water of Life,A holy water endlessly streaming from the Cave of Life.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031455/info,Item/Item.wz/Etc/0403.img/04031455/info/icon.png,Item/Item.wz/Etc/0403.img/04031455/info/iconRaw.png
Etc,0403,4031456,Maple Marble,A transparent glass marble that contains a maple leaf.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031456/info,Item/Item.wz/Etc/0403.img/04031456/info/icon.png,Item/Item.wz/Etc/0403.img/04031456/info/iconRaw.png
Etc,0403,4031457,Griffey Wind,A soft breeze created by Griffey's wings.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031457/info,Item/Item.wz/Etc/0403.img/04031457/info/icon.png,Item/Item.wz/Etc/0403.img/04031457/info/iconRaw.png
Etc,0403,4031458,Thanatos's Black Tornado,A black tornado made by Thanatos's powerful spells.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031458/info,Item/Item.wz/Etc/0403.img/04031458/info/icon.png,Item/Item.wz/Etc/0403.img/04031458/info/iconRaw.png
Etc,0403,4031459,Boogie's Cursed Whirlwind,A whirlwind made out of Boogie's cursed powers.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031459/info,Item/Item.wz/Etc/0403.img/04031459/info/icon.png,Item/Item.wz/Etc/0403.img/04031459/info/iconRaw.png
Etc,0403,4031460,Cold Heart of a Wolf,"A cold, non-beating heart of Lycanthrope.",1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031460/info,Item/Item.wz/Etc/0403.img/04031460/info/icon.png,Item/Item.wz/Etc/0403.img/04031460/info/iconRaw.png
Etc,0403,4031461,Life Roots,A root of a plant that grows in the Cave of Life.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031461/info,Item/Item.wz/Etc/0403.img/04031461/info/icon.png,Item/Item.wz/Etc/0403.img/04031461/info/iconRaw.png
Etc,0403,4031462,Ventilating Fan,Engineer Kay of the Omega Secto created this device for some ventilation.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031462/info,Item/Item.wz/Etc/0403.img/04031462/info/icon.png,Item/Item.wz/Etc/0403.img/04031462/info/iconRaw.png
Etc,0403,4031463,Mithril Wristband,A blue wristband made out of Mithril.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031463/info,Item/Item.wz/Etc/0403.img/04031463/info/icon.png,Item/Item.wz/Etc/0403.img/04031463/info/iconRaw.png
Etc,0403,4031464,Ragged Wristband,A wristband so ragged that it cannot be worn anymore.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031464/info,Item/Item.wz/Etc/0403.img/04031464/info/icon.png,Item/Item.wz/Etc/0403.img/04031464/info/iconRaw.png
Etc,0403,4031465,Helena's Old Gloves,"An old glove she bought years ago for Legor. It may be dirty with accumulated usage, but it also shows how hard the owner of the glove worked with them on.",1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031465/info,Item/Item.wz/Etc/0403.img/04031465/info/icon.png,Item/Item.wz/Etc/0403.img/04031465/info/iconRaw.png
Etc,0403,4031466,Dark Soul Rock,A soul rock that contains the force of darkness.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031466/info,Item/Item.wz/Etc/0403.img/04031466/info/icon.png,Item/Item.wz/Etc/0403.img/04031466/info/iconRaw.png
Etc,0403,4031467,Sayram's Necklace,"A necklace Sayram made for his trustworthy horse Griffey. There used to be a drawing of where they first met on the necklace, but it's erased now.",1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031467/info,Item/Item.wz/Etc/0403.img/04031467/info/icon.png,Item/Item.wz/Etc/0403.img/04031467/info/iconRaw.png
Etc,0403,4031468,Soul Pouch,A small pouch that contains both free spirits as well as the evil ones.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031468/info,Item/Item.wz/Etc/0403.img/04031468/info/icon.png,Item/Item.wz/Etc/0403.img/04031468/info/iconRaw.png
Etc,0403,4031469,Fire Soul Rock,A soul rock that contains the force of fire.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031469/info,Item/Item.wz/Etc/0403.img/04031469/info/icon.png,Item/Item.wz/Etc/0403.img/04031469/info/iconRaw.png
Etc,0403,4031470,Icy Soul Rock,A soul rock that contains the force of ice.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031470/info,Item/Item.wz/Etc/0403.img/04031470/info/icon.png,Item/Item.wz/Etc/0403.img/04031470/info/iconRaw.png
Etc,0403,4031471,Sayram's Shield,"A shield that was carried around by the legendary Warrior Sayram. If the owner is in trouble, the shield is known to make a shrieking cry; therefore it is also known as the singing shield.",1,1,230000,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031471/info,Item/Item.wz/Etc/0403.img/04031471/info/icon.png,Item/Item.wz/Etc/0403.img/04031471/info/iconRaw.png
Etc,0403,4031472,Piece of Courage,A small piece of courage that can be obtained through monsters at Warped Dimension.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031472/info,Item/Item.wz/Etc/0403.img/04031472/info/icon.png,Item/Item.wz/Etc/0403.img/04031472/info/iconRaw.png
Etc,0403,4031473,Key to the Other World,This is the key that opens the door to Thanatos's room.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031473/info,Item/Item.wz/Etc/0403.img/04031473/info/icon.png,Item/Item.wz/Etc/0403.img/04031473/info/iconRaw.png
Etc,0403,4031474,Soul Contract,A contract that allows the black soul it to obtain the ability to bless by eliminating the black soul's sealed-up hidden force.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031474/info,Item/Item.wz/Etc/0403.img/04031474/info/icon.png,Item/Item.wz/Etc/0403.img/04031474/info/iconRaw.png
Etc,0403,4031475,Key to the Forgotten Shrine,This key is needed to head to the Forgotten Shrine.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031475/info,Item/Item.wz/Etc/0403.img/04031475/info/icon.png,Item/Item.wz/Etc/0403.img/04031475/info/iconRaw.png
Etc,0403,4031476,Glass Marble,A transparent glass marble.,1,1,1,,,Item/Item.wz/Etc/0403.img.xml,Item/Item.wz/Etc/0403.img/04031476/info,Item/Item.wz/Etc/0403.img/04031476/info/icon.png,Item/Item.wz/Etc/0403.img/04031476/info/iconRaw.png
